Color,Quality,Volatile Acidity,Density,Alcohol,pH,Residual Sugar,Sulphates,Chlorides
white,5,0.16,1.0,9.3,2.99,17.85,0.41,0.04
white,5,0.4,0.99,9.3,3.01,1.1,0.42,0.05
white,5,0.64,1.0,9.3,2.9,14.15,0.49,0.17
white,5,0.42,0.99,9.3,3.36,0.8,0.36,0.04
white,5,0.28,1.0,9.3,3.4,8.9,0.46,0.05
white,5,0.55,1.0,9.3,2.99,12.6,0.56,0.21
white,5,0.4,0.99,9.3,3.01,1.1,0.42,0.05
white,5,0.27,1.0,9.3,3.15,16.1,0.5,0.05
white,5,0.25,1.0,9.3,3.29,13.1,0.38,0.05
white,5,0.34,1.0,9.3,3.19,15.6,0.49,0.05
white,5,0.32,0.99,9.3,3.09,1.2,0.43,0.05
white,5,0.52,0.99,9.3,3.32,2.7,0.43,0.05
white,5,0.31,1.0,9.3,3.1,13.6,0.49,0.06
white,5,0.25,1.0,9.3,3.22,15.2,0.45,0.05
white,5,0.29,1.0,9.3,3.08,8.95,0.54,0.06
white,5,0.26,1.0,9.3,3.02,11.9,0.63,0.04
white,5,0.29,1.0,9.3,3.02,11.9,0.63,0.04
white,5,0.36,0.99,9.3,3.26,1.4,0.55,0.07
white,5,0.18,0.99,9.3,3.06,4.0,0.4,0.19
red,5,0.33,1.0,9.3,3.29,1.7,0.65,0.08
red,5,0.37,1.0,9.3,3.28,1.8,0.67,0.08
red,5,0.75,1.0,9.3,3.24,3.8,0.45,0.11
red,5,0.72,1.0,9.3,3.32,6.6,1.07,0.12
red,5,0.44,1.0,9.3,3.32,2.1,0.62,0.08
red,5,0.52,1.0,9.3,3.34,1.8,0.52,0.07
red,5,0.62,1.0,9.3,3.29,2.3,0.63,0.08
red,5,0.61,0.99,9.3,3.1,1.7,0.4,0.08
red,5,0.61,1.0,9.3,3.12,2.0,1.02,0.27
red,5,0.73,1.0,9.3,3.44,2.5,0.52,0.08
red,5,0.61,1.0,9.3,3.54,1.8,0.58,0.08
red,5,0.74,1.0,9.3,3.27,1.9,0.64,0.1
red,5,0.52,1.0,9.3,3.24,1.3,0.6,0.07
red,5,0.62,1.0,9.3,3.08,1.5,0.6,0.06
red,5,0.66,1.0,9.3,3.29,1.6,0.6,0.07
red,5,0.62,1.0,9.3,3.26,2.6,0.61,0.09
red,5,0.66,1.0,9.3,3.31,6.1,1.14,0.12
red,5,0.66,1.0,9.3,3.27,2.4,0.73,0.09
red,5,0.58,0.99,9.3,3.1,2.0,0.43,0.07
red,5,0.64,1.0,9.3,3.02,1.8,1.15,0.4
red,5,0.63,1.0,9.3,3.46,1.7,0.79,0.09
red,5,0.56,1.0,9.3,3.27,1.6,0.62,0.08
red,5,0.78,1.0,9.3,3.21,2.0,0.69,0.12
white,5,0.18,1.0,9.3,2.94,8.8,0.56,0.06
red,5,0.63,1.0,9.3,3.09,2.9,0.52,0.1
white,5,0.67,0.99,9.3,3.05,1.5,0.51,0.07
red,5,0.41,1.0,9.3,3.08,1.7,1.31,0.47
red,5,0.66,1.0,9.3,3.39,1.5,0.51,0.07
red,5,0.56,1.0,9.3,3.11,1.7,1.28,0.37
red,5,0.56,1.0,9.3,3.48,2.0,0.62,0.08
red,5,0.69,1.0,9.3,3.35,2.4,0.6,0.09
red,5,0.39,1.0,9.3,3.34,1.4,0.56,0.08
red,5,0.9,1.0,9.3,3.22,6.6,0.68,0.11
red,5,0.69,1.0,9.3,3.21,1.8,0.71,0.12
white,5,0.28,1.0,9.3,3.11,1.6,0.49,0.04
white,5,0.5,0.99,9.3,3.03,5.0,0.36,0.16
white,5,0.28,1.0,9.3,3.11,1.6,0.49,0.04
white,5,0.48,1.0,9.3,3.24,10.4,0.45,0.05
white,5,0.2,1.0,9.3,3.09,16.9,0.62,0.05
white,5,0.23,1.0,9.3,3.1,16.45,0.51,0.06
red,5,0.73,1.0,9.3,3.26,1.9,0.59,0.11
red,5,0.37,1.0,9.3,3.09,2.3,0.8,0.09
red,5,0.84,1.0,9.3,3.3,2.6,0.52,0.08
red,5,0.37,1.0,9.3,3.04,2.1,1.03,0.1
red,5,0.6,1.0,9.3,3.27,7.9,0.57,0.09
red,5,0.6,1.0,9.3,3.2,2.3,0.45,0.07
red,5,0.64,1.0,9.3,3.0,1.7,1.09,0.26
red,5,0.57,1.0,9.3,3.26,3.2,0.57,0.07
red,5,0.49,1.0,9.3,3.11,1.6,0.8,0.24
red,5,0.68,1.0,9.3,3.48,2.2,0.5,0.07
white,5,0.4,1.0,9.3,3.39,8.2,0.49,0.05
white,5,0.26,1.0,9.3,3.2,6.9,0.45,0.05
white,5,0.18,0.99,9.3,3.03,1.2,0.38,0.05
white,5,0.26,1.0,9.3,3.2,7.5,0.49,0.05
white,5,0.26,1.0,9.3,3.17,8.3,0.47,0.04
white,5,0.62,1.0,9.3,3.19,12.0,0.34,0.07
white,5,0.62,1.0,9.3,3.19,12.0,0.34,0.07
white,5,0.37,1.0,9.3,2.99,13.9,0.8,0.04
white,5,0.15,0.99,9.3,3.24,0.8,0.51,0.04
white,5,0.68,0.99,9.3,3.18,3.4,0.4,0.07
red,5,0.68,1.0,9.3,3.21,2.3,0.61,0.11
red,5,0.57,1.0,9.3,3.29,1.8,0.53,0.07
white,5,0.15,0.99,9.3,2.97,5.9,0.4,0.04
white,5,0.4,1.0,9.2,3.2,8.5,0.52,0.06
white,5,0.23,0.99,9.2,3.04,1.1,0.4,0.06
white,5,0.4,1.0,9.2,3.2,8.5,0.52,0.06
white,5,0.2,0.99,9.2,2.99,1.1,0.39,0.06
white,5,0.34,0.99,9.2,3.01,3.5,0.39,0.04
white,5,0.41,0.99,9.2,3.14,4.8,0.62,0.05
white,5,0.41,0.99,9.2,3.14,4.8,0.62,0.05
white,5,0.25,1.0,9.2,3.12,7.2,0.37,0.05
white,5,0.25,1.0,9.2,3.12,7.2,0.37,0.05
white,5,0.25,1.0,9.2,3.12,7.2,0.37,0.05
white,5,0.34,0.99,9.2,3.01,3.5,0.39,0.04
white,5,0.2,1.0,9.2,3.09,10.6,0.54,0.04
white,5,0.38,1.0,9.2,3.11,7.2,0.6,0.05
white,5,0.27,1.0,9.2,3.07,17.8,0.53,0.03
white,5,0.28,1.0,9.2,3.15,7.1,0.48,0.05
white,5,0.28,1.0,9.2,3.15,7.1,0.48,0.05
white,5,0.26,1.0,9.2,3.06,18.15,0.5,0.05
white,5,0.27,1.0,9.2,3.07,17.8,0.53,0.03
white,5,0.38,1.0,9.2,3.11,7.2,0.6,0.05
white,5,0.38,1.0,9.2,3.28,9.8,0.61,0.04
white,5,0.38,1.0,9.2,3.28,9.8,0.61,0.04
white,5,0.5,1.0,9.2,3.08,13.4,0.44,0.08
white,5,0.47,0.99,9.2,3.14,1.0,0.46,0.04
white,5,0.29,0.99,9.2,3.36,0.8,0.35,0.04
white,5,0.29,0.99,9.2,3.36,0.8,0.35,0.04
white,5,0.33,0.99,9.2,3.15,5.1,0.41,0.05
white,5,0.29,1.0,9.2,3.14,15.0,0.5,0.04
white,5,0.29,1.0,9.2,3.14,15.0,0.5,0.04
white,5,0.29,1.0,9.2,3.14,15.0,0.5,0.04
white,5,0.36,1.0,9.2,3.04,13.5,0.48,0.04
white,5,0.35,1.0,9.2,3.04,13.3,0.5,0.04
white,5,0.33,0.99,9.2,3.15,5.1,0.41,0.05
white,5,0.38,1.0,9.2,3.11,8.3,0.52,0.05
white,5,0.38,1.0,9.2,3.11,8.3,0.52,0.05
white,5,0.33,1.0,9.2,3.08,16.05,0.52,0.04
white,5,0.33,1.0,9.2,3.08,16.05,0.52,0.04
white,5,0.25,1.0,9.2,3.14,15.8,0.51,0.06
white,5,0.25,1.0,9.2,3.14,15.8,0.51,0.06
white,5,0.26,1.0,9.2,3.06,18.15,0.5,0.05
white,5,0.21,0.99,9.2,2.97,1.6,0.51,0.17
white,5,0.22,0.99,9.2,3.04,1.2,0.54,0.05
white,5,0.23,1.0,9.2,3.23,10.3,0.47,0.04
white,5,0.23,1.0,9.2,3.23,10.3,0.47,0.04
white,5,0.44,1.0,9.2,2.97,2.8,0.39,0.04
white,5,0.47,1.0,9.2,3.0,8.3,0.35,0.08
white,5,0.25,1.0,9.2,3.08,8.1,0.42,0.04
white,5,0.25,1.0,9.2,3.08,8.1,0.42,0.04
white,5,0.3,1.0,9.2,3.18,14.3,0.63,0.04
white,5,0.31,1.0,9.2,3.38,16.05,0.6,0.06
white,5,0.3,1.0,9.2,3.18,14.3,0.63,0.04
white,5,0.3,1.0,9.2,3.18,14.3,0.63,0.04
white,5,0.3,1.0,9.2,3.18,14.3,0.63,0.04
white,5,0.2,1.0,9.2,3.15,4.5,0.42,0.09
white,5,0.15,0.99,9.2,3.19,1.1,0.48,0.05
white,5,0.47,1.0,9.2,2.96,13.0,0.51,0.24
white,5,0.18,1.0,9.2,3.06,18.05,0.41,0.05
white,5,0.3,0.99,9.2,3.13,1.2,0.36,0.03
white,5,0.3,0.99,9.2,3.13,1.2,0.36,0.03
white,5,0.76,0.99,9.2,3.34,2.7,0.38,0.04
white,5,0.34,1.0,9.2,3.0,11.2,0.81,0.07
white,5,0.25,1.0,9.2,3.16,8.0,0.44,0.04
white,5,0.56,1.0,9.2,2.99,17.85,0.7,0.05
white,5,0.21,1.0,9.2,2.99,19.8,0.54,0.05
white,5,0.16,1.0,9.2,3.21,8.3,0.34,0.04
white,5,0.16,1.0,9.2,3.21,8.3,0.34,0.04
white,5,0.31,1.0,9.2,3.01,13.3,0.47,0.06
white,5,0.32,1.0,9.2,3.04,13.3,0.5,0.06
white,5,0.31,1.0,9.2,3.01,13.3,0.47,0.06
white,5,0.37,1.0,9.2,2.98,11.2,0.88,0.07
white,5,0.61,1.0,9.2,2.94,12.1,0.48,0.3
white,5,0.4,0.99,9.2,3.03,1.1,0.43,0.04
white,5,0.3,1.0,9.2,3.12,4.3,0.49,0.05
white,5,0.35,0.99,9.2,3.23,1.4,0.52,0.07
white,5,0.47,1.0,9.2,3.22,8.9,0.6,0.04
white,5,0.47,1.0,9.2,3.22,8.9,0.6,0.04
white,5,0.43,1.0,9.2,3.07,12.4,0.64,0.17
white,5,0.16,0.99,9.2,3.08,1.0,0.3,0.14
white,5,0.35,0.99,9.2,3.26,1.2,0.54,0.06
white,5,0.34,0.99,9.2,3.09,1.2,0.43,0.05
white,5,0.24,1.0,9.2,3.24,15.8,0.51,0.04
white,5,0.28,1.0,9.2,3.1,11.9,0.62,0.05
red,5,0.42,1.0,9.2,3.2,3.3,0.95,0.1
red,5,0.78,1.0,9.2,3.0,1.7,1.17,0.42
red,5,0.78,1.0,9.2,3.0,1.7,1.17,0.42
red,5,0.28,1.0,9.2,3.12,15.5,0.66,0.07
red,5,0.34,1.0,9.2,3.22,2.2,0.62,0.08
red,5,0.77,1.0,9.2,3.2,8.1,0.58,0.1
red,5,0.54,1.0,9.2,3.08,2.9,0.61,0.09
red,5,0.44,1.0,9.2,3.23,2.4,0.58,0.08
red,5,0.77,1.0,9.2,3.2,8.1,0.58,0.1
red,5,0.87,1.0,9.2,3.26,3.8,0.46,0.11
red,5,0.65,1.0,9.2,3.2,2.1,0.52,0.11
red,5,0.62,1.0,9.2,3.28,1.4,0.61,0.07
red,5,0.45,1.0,9.2,3.41,1.6,0.56,0.07
red,5,0.79,1.0,9.2,3.12,2.3,0.44,0.09
red,5,0.7,1.0,9.2,3.49,2.1,0.67,0.08
red,5,0.51,1.0,9.2,3.42,2.1,0.74,0.09
red,5,0.39,1.0,9.2,3.34,2.0,0.55,0.08
red,5,0.55,1.0,9.2,3.25,2.2,0.56,0.07
white,5,0.28,1.0,9.2,3.0,14.6,0.45,0.06
red,5,0.58,1.0,9.2,3.02,4.1,0.47,0.08
red,5,0.55,1.0,9.2,3.05,2.2,0.63,0.11
red,5,0.59,0.99,9.2,3.1,1.8,0.42,0.08
red,5,0.57,1.0,9.2,3.29,2.1,0.51,0.08
red,5,0.56,1.0,9.2,3.34,1.6,0.59,0.08
red,5,0.66,1.0,9.2,3.13,2.1,0.48,0.1
red,5,0.5,1.0,9.2,3.25,2.0,0.63,0.07
red,5,0.7,1.0,9.2,3.49,2.5,0.52,0.08
red,5,0.57,1.0,9.2,3.29,2.1,0.51,0.08
red,5,0.94,1.0,9.2,3.25,2.2,0.73,0.11
red,5,0.32,1.0,9.2,3.38,1.8,0.55,0.1
red,5,0.4,1.0,9.2,3.34,1.6,0.56,0.07
red,5,0.53,1.0,9.2,3.26,1.9,0.86,0.16
red,5,0.58,1.0,9.2,3.28,1.8,0.54,0.1
red,5,0.31,1.0,9.2,3.32,1.4,0.58,0.07
red,5,0.48,1.0,9.2,3.1,2.85,0.53,0.09
red,5,0.72,1.0,9.2,3.29,7.8,0.54,0.07
red,5,0.62,1.0,9.2,3.16,3.8,0.88,0.18
red,5,0.66,1.0,9.2,3.15,1.7,0.74,0.07
red,5,0.42,1.0,9.2,3.19,2.5,0.52,0.09
red,5,0.4,1.0,9.2,3.44,2.2,0.64,0.08
red,5,0.62,1.0,9.2,3.17,3.9,0.93,0.17
red,5,0.46,1.0,9.2,3.1,2.8,0.56,0.09
red,5,0.62,1.0,9.2,3.46,1.9,0.65,0.06
white,5,0.21,1.0,9.2,2.93,14.6,0.44,0.05
white,5,0.21,1.0,9.2,2.93,14.6,0.44,0.05
white,5,0.32,1.0,9.2,3.59,1.3,0.51,0.06
white,5,0.25,1.0,9.2,3.17,7.6,0.45,0.05
white,5,0.36,1.0,9.2,3.01,11.3,0.43,0.05
white,5,0.36,1.0,9.2,3.01,11.3,0.43,0.05
white,5,0.24,1.0,9.2,3.24,8.1,0.5,0.04
white,5,0.44,1.0,9.2,3.56,7.7,0.72,0.1
white,5,0.28,1.0,9.2,3.0,14.6,0.45,0.06
white,5,0.44,1.0,9.2,3.56,7.7,0.72,0.1
white,5,0.32,1.0,9.2,3.15,16.75,0.54,0.05
white,5,0.33,1.0,9.2,3.05,13.2,0.39,0.06
white,5,0.33,1.0,9.2,3.05,13.2,0.39,0.06
white,5,0.32,1.0,9.2,3.23,7.8,0.37,0.04
white,5,0.32,1.0,9.2,3.23,7.8,0.37,0.04
white,5,0.32,1.0,9.2,3.15,16.75,0.54,0.05
white,5,0.45,1.0,9.2,3.21,7.2,0.43,0.1
white,5,0.38,1.0,9.2,3.02,13.1,0.48,0.11
red,5,0.49,1.0,9.2,3.19,2.2,0.43,0.08
red,5,0.46,1.0,9.2,3.03,1.4,1.34,0.41
red,5,0.91,1.0,9.2,3.35,1.8,0.56,0.07
red,5,0.24,1.0,9.2,3.39,2.5,0.54,0.08
red,5,0.57,1.0,9.2,3.32,3.9,0.48,0.07
red,5,0.81,1.0,9.2,3.19,3.4,0.42,0.08
red,5,0.42,1.0,9.2,3.48,2.0,0.64,0.08
white,5,0.24,1.0,9.2,3.21,8.0,0.46,0.04
white,5,0.25,1.0,9.2,3.22,8.0,0.49,0.05
white,5,0.34,1.0,9.2,3.42,6.4,0.48,0.08
white,5,0.12,0.99,9.2,3.36,4.3,0.46,0.04
white,5,0.3,1.0,9.2,3.18,6.2,0.51,0.06
white,5,0.25,1.0,9.2,3.22,8.0,0.49,0.05
red,5,0.42,1.0,9.2,3.34,1.6,0.55,0.09
white,5,0.32,0.99,9.2,2.99,1.2,0.38,0.15
white,5,0.31,1.0,9.1,3.26,8.6,0.36,0.05
white,5,0.31,1.0,9.1,3.26,8.6,0.36,0.05
white,5,0.31,1.0,9.1,3.26,8.6,0.36,0.05
white,5,0.32,1.0,9.1,3.26,16.2,0.54,0.06
white,5,0.32,1.0,9.1,3.26,16.2,0.54,0.06
white,5,0.29,1.0,9.1,3.14,14.3,0.57,0.05
white,5,0.29,1.0,9.1,3.14,14.3,0.57,0.05
white,5,0.23,1.0,9.1,3.05,9.7,0.3,0.05
white,5,0.23,1.0,9.1,3.05,9.7,0.3,0.05
white,5,0.34,0.99,9.1,3.32,1.0,0.55,0.05
white,5,0.35,0.99,9.1,3.09,2.2,0.5,0.11
white,5,0.25,1.0,9.1,3.0,8.6,0.44,0.04
white,5,0.39,1.0,9.1,3.17,14.35,0.54,0.04
white,5,0.27,1.0,9.1,2.96,18.75,0.5,0.04
white,5,0.56,1.0,9.1,3.2,8.9,0.51,0.03
white,5,0.56,1.0,9.1,3.2,8.9,0.51,0.03
white,5,0.36,1.0,9.1,2.94,12.9,0.45,0.05
white,5,0.3,1.0,9.1,3.08,16.0,0.5,0.06
white,5,0.28,1.0,9.1,3.16,8.6,0.51,0.06
white,5,0.34,1.0,9.1,3.06,16.4,0.54,0.05
white,5,0.34,1.0,9.1,3.06,16.4,0.54,0.05
white,5,0.19,1.0,9.1,2.86,10.1,0.41,0.06
white,5,0.3,1.0,9.1,3.11,18.75,0.53,0.06
white,5,0.38,0.99,9.1,3.42,3.3,0.52,0.05
white,5,0.56,0.99,9.1,3.24,4.5,0.46,0.05
white,5,0.56,0.99,9.1,3.24,4.5,0.46,0.05
white,5,0.31,1.0,9.1,3.17,8.8,0.44,0.06
white,5,0.33,1.0,9.1,3.18,13.7,0.64,0.04
white,5,0.16,1.0,9.1,3.15,1.4,0.46,0.04
white,5,0.35,1.0,9.1,3.27,17.95,0.64,0.06
white,5,0.32,1.0,9.1,3.19,6.0,0.4,0.05
white,5,0.32,1.0,9.1,3.19,6.0,0.4,0.05
white,5,0.16,0.99,9.1,3.32,1.1,0.47,0.05
white,5,0.28,1.0,9.1,2.96,19.8,0.44,0.07
white,5,0.25,1.0,9.1,3.0,13.5,0.44,0.06
white,5,0.29,0.99,9.1,3.02,3.6,0.41,0.2
white,5,0.41,1.0,9.1,3.22,9.2,0.51,0.05
white,5,0.41,1.0,9.1,3.22,9.2,0.51,0.05
white,5,0.29,0.99,9.1,3.01,3.6,0.38,0.2
white,5,0.25,1.0,9.1,3.0,13.5,0.44,0.06
white,5,0.21,0.99,9.1,3.06,1.2,0.46,0.05
white,5,0.22,0.99,9.1,3.1,1.1,0.3,0.13
white,5,0.6,1.0,9.1,3.03,9.9,0.54,0.07
white,5,0.22,1.0,9.1,2.98,14.5,0.4,0.06
white,5,0.51,0.99,9.1,3.2,4.2,0.42,0.07
white,5,0.31,1.0,9.1,2.94,14.5,0.44,0.06
white,5,0.18,0.99,9.1,3.08,1.6,0.45,0.06
white,5,0.34,1.0,9.1,3.09,15.3,0.51,0.05
white,5,0.34,1.0,9.1,3.09,15.3,0.51,0.05
red,5,0.52,1.0,9.1,3.36,3.0,0.57,0.07
red,5,0.47,1.0,9.1,3.08,2.6,0.59,0.09
red,5,0.41,1.0,9.1,3.48,2.0,0.64,0.09
red,5,0.41,1.0,9.1,3.14,3.7,0.58,0.1
red,5,0.66,1.0,9.1,3.16,2.0,0.54,0.11
red,5,0.69,1.0,9.1,3.26,2.7,0.61,0.08
red,5,0.65,1.0,9.1,3.44,1.8,0.6,0.07
red,5,0.5,1.0,9.1,3.36,2.0,0.57,0.09
white,5,0.35,0.99,9.1,3.22,1.2,0.54,0.06
red,5,0.61,1.0,9.1,3.26,1.6,1.56,0.11
white,5,0.25,1.0,9.1,3.17,7.9,0.46,0.04
white,5,0.44,1.0,9.1,3.23,11.8,0.48,0.05
white,5,0.18,1.0,9.1,3.35,14.5,0.78,0.05
white,5,0.18,1.0,9.1,3.35,14.5,0.78,0.05
white,5,0.3,1.0,9.1,3.11,18.5,0.53,0.06
white,5,0.28,1.0,9.1,3.33,7.5,0.43,0.04
white,5,0.25,1.0,9.1,3.17,7.9,0.46,0.04
white,5,0.25,1.0,9.1,3.2,7.8,0.53,0.05
white,5,0.26,1.0,9.1,3.2,7.8,0.54,0.05
white,5,0.3,1.0,9.1,2.98,17.75,0.66,0.05
white,5,0.7,1.0,9.1,3.1,13.0,0.5,0.04
white,5,0.36,1.0,9.1,3.39,19.35,0.53,0.07
white,5,0.24,1.0,9.1,3.25,7.3,0.53,0.07
white,5,0.29,1.0,9.1,3.16,8.2,0.49,0.04
red,5,0.42,1.0,9.1,3.15,3.9,0.57,0.1
red,5,0.59,1.0,9.1,3.15,2.6,0.5,0.11
white,5,0.21,1.0,9.1,3.24,7.4,0.46,0.04
white,5,0.24,1.0,9.1,3.17,20.2,0.5,0.08
white,5,0.24,1.0,9.1,3.17,20.2,0.5,0.08
red,5,0.6,1.0,9.1,3.36,2.2,0.49,0.1
red,5,0.6,1.0,9.1,3.36,2.2,0.49,0.1
red,5,0.72,1.0,9.1,3.36,2.2,0.55,0.07
white,5,0.28,1.0,9.0,3.01,12.1,0.44,0.05
white,5,0.37,1.0,9.0,2.91,11.7,0.51,0.09
white,5,0.39,1.0,9.0,2.91,11.7,0.51,0.08
white,5,0.35,1.0,9.0,2.86,11.8,0.47,0.09
white,5,0.48,0.99,9.0,2.86,4.5,0.35,0.05
white,5,0.48,0.99,9.0,2.86,4.5,0.35,0.05
white,5,0.23,1.0,9.0,3.12,13.7,0.53,0.05
white,5,0.26,1.0,9.0,3.24,7.8,0.41,0.06
white,5,0.23,1.0,9.0,3.12,13.7,0.53,0.05
white,5,0.36,1.0,9.0,3.25,13.2,0.46,0.05
white,5,0.3,0.99,9.0,3.01,2.8,0.46,0.04
white,5,0.3,0.99,9.0,3.01,2.8,0.46,0.04
white,5,0.32,1.0,9.0,3.18,15.6,0.56,0.06
white,5,0.32,1.0,9.0,3.18,15.6,0.56,0.06
white,5,0.31,1.0,9.0,3.09,7.3,0.43,0.05
white,5,0.36,1.0,9.0,3.15,15.0,0.51,0.04
white,5,0.36,1.0,9.0,3.15,15.0,0.51,0.04
white,5,0.29,1.0,9.0,3.3,16.0,0.67,0.04
white,5,0.3,1.0,9.0,3.17,7.5,0.49,0.05
white,5,0.28,1.0,9.0,3.14,19.3,0.5,0.05
white,5,0.28,1.0,9.0,3.14,19.3,0.5,0.05
white,5,0.28,1.0,9.0,3.14,19.3,0.5,0.05
white,5,0.24,1.0,9.0,3.3,12.5,0.51,0.06
white,5,0.31,1.0,9.0,3.14,7.6,0.38,0.05
white,5,0.31,1.0,9.0,3.14,7.6,0.38,0.05
white,5,0.53,0.99,9.0,3.2,1.0,0.32,0.04
white,5,0.44,1.0,9.0,3.27,11.5,0.44,0.05
white,5,0.31,1.0,9.0,3.19,6.9,0.46,0.05
white,5,0.49,1.0,9.0,2.98,17.8,0.82,0.05
white,5,0.26,1.0,9.0,3.07,7.9,0.38,0.04
white,5,0.14,0.99,9.0,3.34,4.6,0.44,0.03
white,5,0.14,0.99,9.0,3.34,4.6,0.44,0.03
white,5,0.32,1.0,9.0,3.22,18.35,0.55,0.05
white,5,0.46,1.0,9.0,3.11,7.4,0.38,0.05
white,5,0.45,0.99,9.0,3.02,1.1,0.4,0.05
white,5,0.44,1.0,9.0,3.27,11.5,0.44,0.05
white,5,0.13,1.0,9.0,3.43,1.8,0.41,0.04
white,5,0.29,1.0,9.0,3.12,8.3,0.47,0.04
white,5,0.24,1.0,9.0,3.02,15.2,0.66,0.06
white,5,0.25,1.0,9.0,3.05,10.7,0.38,0.08
white,5,0.32,1.0,9.0,3.22,11.5,0.32,0.03
white,5,0.29,1.0,9.0,2.89,11.1,0.57,0.06
white,5,0.32,1.0,9.0,3.22,11.5,0.32,0.03
white,5,0.45,0.99,9.0,3.02,1.1,0.4,0.05
white,5,0.25,1.0,9.0,3.05,10.7,0.38,0.08
white,5,0.3,1.0,9.0,2.99,18.9,0.46,0.06
white,5,0.58,0.99,9.0,3.24,5.1,0.38,0.06
white,5,0.5,1.0,9.0,3.28,12.9,0.33,0.04
white,5,0.3,1.0,9.0,3.1,7.8,0.37,0.05
white,5,0.3,1.0,9.0,3.1,7.8,0.37,0.05
white,5,0.51,1.0,9.0,3.41,10.0,0.47,0.09
white,5,0.24,1.0,9.0,3.1,7.5,0.54,0.05
white,5,0.26,1.0,9.0,3.1,7.7,0.47,0.05
white,5,0.27,1.0,9.0,3.12,7.5,0.47,0.05
white,5,0.42,1.0,9.0,3.23,13.1,0.57,0.04
white,5,0.46,1.0,9.0,3.18,16.8,0.58,0.08
white,5,0.26,1.0,9.0,2.85,8.9,0.5,0.08
red,5,0.66,1.0,9.0,3.08,2.2,0.53,0.1
red,5,0.57,1.0,9.0,3.16,2.6,0.69,0.08
red,5,1.07,1.0,9.0,3.3,1.7,0.57,0.18
red,5,0.49,1.0,9.0,3.03,2.0,1.17,0.42
red,5,0.39,1.0,9.0,3.39,1.9,0.61,0.07
white,5,0.54,0.99,9.0,3.27,5.4,0.37,0.06
red,5,0.43,1.0,9.0,3.06,1.9,0.49,0.07
red,5,0.62,1.0,9.0,3.48,1.8,0.53,0.08
red,5,0.49,1.0,9.0,3.41,1.9,0.58,0.07
white,5,0.27,1.0,9.0,3.23,7.7,0.47,0.05
white,5,0.21,1.0,9.0,2.95,12.3,0.48,0.04
white,5,0.33,1.0,9.0,3.12,7.6,0.52,0.05
white,5,0.3,1.0,9.0,3.11,15.7,0.48,0.06
white,5,0.3,1.0,9.0,3.11,15.7,0.48,0.06
white,5,0.26,1.0,9.0,3.21,7.0,0.43,0.06
white,5,0.33,0.99,9.0,3.13,5.0,0.52,0.05
white,5,0.33,0.99,9.0,3.13,5.0,0.52,0.05
white,5,0.21,1.0,9.0,2.95,12.3,0.48,0.04
white,5,0.24,1.0,9.0,3.2,11.4,0.44,0.03
white,5,0.42,1.0,9.0,3.24,12.8,0.47,0.04
white,5,0.82,1.0,9.0,3.15,11.4,0.46,0.04
white,5,0.29,1.0,9.0,3.23,7.05,0.42,0.04
white,5,0.27,1.0,9.0,3.12,10.4,0.68,0.05
white,5,0.26,1.0,9.0,3.1,13.2,0.46,0.05
white,5,0.27,1.0,9.0,3.23,7.7,0.47,0.05
white,5,0.24,1.0,9.0,3.2,11.4,0.44,0.03
red,5,0.49,1.0,9.0,3.29,3.5,0.58,0.09
white,5,0.28,0.99,9.0,3.08,1.8,0.55,0.04
red,5,0.49,1.0,9.0,3.41,1.9,0.58,0.07
red,5,0.42,1.0,9.0,3.31,1.6,0.64,0.08
white,5,0.42,1.0,9.0,3.23,9.7,0.5,0.05
white,5,0.21,1.0,9.0,3.31,13.1,0.46,0.05
white,5,0.28,0.99,9.0,3.08,1.8,0.55,0.04
white,5,0.42,1.0,9.0,3.23,9.7,0.5,0.05
white,5,0.27,0.99,9.0,3.08,1.8,0.54,0.04
white,5,0.24,1.0,9.0,3.03,14.9,0.52,0.05
white,5,0.29,1.0,8.9,3.02,9.0,0.45,0.05
white,5,0.32,1.0,8.9,3.13,7.6,0.4,0.04
white,5,0.32,1.0,8.9,3.14,7.5,0.41,0.04
white,5,0.32,1.0,8.9,3.14,7.5,0.41,0.04
white,5,0.28,1.0,8.9,3.08,12.8,0.4,0.05
white,5,0.28,1.0,8.9,3.08,13.0,0.38,0.04
white,5,0.27,1.0,8.9,3.12,6.7,0.4,0.04
white,5,0.26,1.0,8.9,3.08,12.6,0.38,0.03
white,5,0.62,1.0,8.9,3.22,4.7,0.48,0.06
white,5,0.33,1.0,8.9,3.09,16.05,0.46,0.05
white,5,0.33,1.0,8.9,3.09,16.05,0.46,0.05
white,5,0.32,1.0,8.9,3.28,1.7,0.69,0.05
white,5,0.32,1.0,8.9,3.13,8.1,0.45,0.05
white,5,0.27,1.0,8.9,3.17,8.8,0.47,0.05
white,5,0.27,1.0,8.9,3.15,3.8,0.45,0.06
white,5,0.25,1.0,8.9,3.16,7.6,0.47,0.05
white,5,0.3,0.99,8.9,3.08,1.3,0.42,0.16
white,5,0.29,1.0,8.9,2.93,19.45,0.47,0.04
white,5,0.26,1.0,8.9,3.13,7.8,0.47,0.05
white,5,0.26,1.0,8.9,3.13,7.8,0.47,0.05
white,5,0.27,1.0,8.9,3.04,18.75,0.52,0.05
white,5,0.29,1.0,8.9,2.93,19.45,0.47,0.04
white,5,0.16,1.0,8.9,3.66,12.6,0.43,0.06
